x,y,value,group,label,facet,source,target,weight,lower,upper
2.6,0.9,0.9,,item_593,,2.6,0.9,0.9,-79.70307080516667,81.50307080516669
45.7,35.5,35.5,,item_594,,45.7,35.5,35.5,-45.10307080516668,116.10307080516668
67.9,21.3,21.3,,item_595,,67.9,21.3,21.3,-59.30307080516668,101.90307080516668
50.9,4.2,4.2,,item_596,,50.9,4.2,4.2,-76.40307080516668,84.80307080516668
0.0,0.0,0.0,,item_597,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
1.4,1.6,1.6,,item_598,,1.4,1.6,1.6,-79.00307080516669,82.20307080516667
21.1,20.2,20.2,,item_599,,21.1,20.2,20.2,-60.40307080516668,100.80307080516668
815.7,1045.4,1045.4,,item_600,,815.7,1045.4,1045.4,964.7969291948334,1126.0030708051668
12.8,0.1,0.1,,item_601,,12.8,0.1,0.1,-80.50307080516669,80.70307080516667
23.4,28.6,28.6,,item_602,,23.4,28.6,28.6,-52.00307080516668,109.20307080516667
40.7,22.8,22.8,,item_603,,40.7,22.8,22.8,-57.80307080516668,103.40307080516668
45.5,61.8,61.8,,item_604,,45.5,61.8,61.8,-18.803070805166683,142.4030708051667
4.8,2.9,2.9,,item_605,,4.8,2.9,2.9,-77.70307080516667,83.50307080516669
4.4,8.8,8.8,,item_606,,4.4,8.8,8.8,-71.80307080516668,89.40307080516668
0.0,0.1,0.1,,item_607,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
34.1,28.0,28.0,,item_608,,34.1,28.0,28.0,-52.60307080516668,108.60307080516668
7.0,10.2,10.2,,item_609,,7.0,10.2,10.2,-70.40307080516668,90.80307080516668
0.1,0.0,0.0,,item_610,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
48.5,44.9,44.9,,item_611,,48.5,44.9,44.9,-35.70307080516668,125.50307080516669
147.9,111.6,111.6,,item_612,,147.9,111.6,111.6,30.996929194833314,192.20307080516667
46.5,48.1,48.1,,item_613,,46.5,48.1,48.1,-32.50307080516668,128.70307080516667
5.6,2.6,2.6,,item_614,,5.6,2.6,2.6,-78.00307080516669,83.20307080516667
15.1,15.1,15.1,,item_615,,15.1,15.1,15.1,-65.50307080516669,95.70307080516667
16.1,15.2,15.2,,item_616,,16.1,15.2,15.2,-65.40307080516668,95.80307080516668
136.8,14.5,14.5,,item_617,,136.8,14.5,14.5,-66.10307080516668,95.10307080516668
7.7,11.2,11.2,,item_618,,7.7,11.2,11.2,-69.40307080516668,91.80307080516668
59.0,44.6,44.6,,item_619,,59.0,44.6,44.6,-36.00307080516668,125.20307080516667
17.2,10.4,10.4,,item_620,,17.2,10.4,10.4,-70.20307080516667,91.00307080516669
23.4,27.1,27.1,,item_621,,23.4,27.1,27.1,-53.50307080516668,107.70307080516667
67.7,57.0,57.0,,item_622,,67.7,57.0,57.0,-23.60307080516668,137.60307080516668
2.1,2.2,2.2,,item_623,,2.1,2.2,2.2,-78.40307080516668,82.80307080516668
0.7,0.5,0.5,,item_624,,0.7,0.5,0.5,-80.10307080516668,81.10307080516668
14.3,17.3,17.3,,item_625,,14.3,17.3,17.3,-63.30307080516668,97.90307080516668
0.5,0.0,0.0,,item_626,,0.5,0.0,0.0,-80.60307080516668,80.60307080516668
130.7,113.3,113.3,,item_627,,130.7,113.3,113.3,32.69692919483332,193.9030708051667
20.5,11.6,11.6,,item_628,,20.5,11.6,11.6,-69.00307080516669,92.20307080516667
13.9,2.9,2.9,,item_629,,13.9,2.9,2.9,-77.70307080516667,83.50307080516669
18.3,20.4,20.4,,item_630,,18.3,20.4,20.4,-60.20307080516668,101.00307080516669
9.2,6.4,6.4,,item_631,,9.2,6.4,6.4,-74.20307080516667,87.00307080516669
0.0,0.0,0.0,,item_632,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
10.0,12.8,12.8,,item_633,,10.0,12.8,12.8,-67.80307080516668,93.40307080516668
15.5,14.4,14.4,,item_634,,15.5,14.4,14.4,-66.20307080516667,95.00307080516669
70.0,54.8,54.8,,item_635,,70.0,54.8,54.8,-25.803070805166683,135.4030708051667
0.1,0.0,0.0,,item_636,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
26.0,5.7,5.7,,item_637,,26.0,5.7,5.7,-74.90307080516668,86.30307080516668
1.7,1.0,1.0,,item_638,,1.7,1.0,1.0,-79.60307080516668,81.60307080516668
0.3,1.3,1.3,,item_639,,0.3,1.3,1.3,-79.30307080516668,81.90307080516668
11.5,4.7,4.7,,item_640,,11.5,4.7,4.7,-75.90307080516668,85.30307080516668
81.6,96.1,96.1,,item_641,,81.6,96.1,96.1,15.496929194833314,176.70307080516667
0.1,0.0,0.0,,item_642,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
64.6,41.6,41.6,,item_643,,64.6,41.6,41.6,-39.00307080516668,122.20307080516667
22.0,17.7,17.7,,item_644,,22.0,17.7,17.7,-62.90307080516668,98.30307080516668
0.1,0.0,0.0,,item_645,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
0.4,0.1,0.1,,item_646,,0.4,0.1,0.1,-80.50307080516669,80.70307080516667
4.3,8.3,8.3,,item_647,,4.3,8.3,8.3,-72.30307080516668,88.90307080516668
15.4,9.1,9.1,,item_648,,15.4,9.1,9.1,-71.50307080516669,89.70307080516667
60.4,48.4,48.4,,item_649,,60.4,48.4,48.4,-32.20307080516668,129.0030708051667
0.0,0.0,0.0,,item_650,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
15.2,13.9,13.9,,item_651,,15.2,13.9,13.9,-66.70307080516667,94.50307080516669
13.7,12.8,12.8,,item_652,,13.7,12.8,12.8,-67.80307080516668,93.40307080516668
12.9,14.6,14.6,,item_653,,12.9,14.6,14.6,-66.00307080516669,95.20307080516667
33.3,29.0,29.0,,item_654,,33.3,29.0,29.0,-51.60307080516668,109.60307080516668
8.1,29.7,29.7,,item_655,,8.1,29.7,29.7,-50.90307080516668,110.30307080516668
51.1,24.5,24.5,,item_656,,51.1,24.5,24.5,-56.10307080516668,105.10307080516668
22.6,21.9,21.9,,item_657,,22.6,21.9,21.9,-58.70307080516668,102.50307080516669
3.9,2.0,2.0,,item_658,,3.9,2.0,2.0,-78.60307080516668,82.60307080516668
17.1,17.7,17.7,,item_659,,17.1,17.7,17.7,-62.90307080516668,98.30307080516668
33.8,3.7,3.7,,item_660,,33.8,3.7,3.7,-76.90307080516668,84.30307080516668
19.3,19.2,19.2,,item_661,,19.3,19.2,19.2,-61.40307080516668,99.80307080516668
7.1,8.4,8.4,,item_662,,7.1,8.4,8.4,-72.20307080516667,89.00307080516669
9.5,7.4,7.4,,item_663,,9.5,7.4,7.4,-73.20307080516667,88.00307080516669
218.2,321.0,321.0,,item_664,,218.2,321.0,321.0,240.39692919483332,401.6030708051667
0.3,0.0,0.0,,item_665,,0.3,0.0,0.0,-80.60307080516668,80.60307080516668
78.5,42.4,42.4,,item_666,,78.5,42.4,42.4,-38.20307080516668,123.00307080516669
19.9,21.7,21.7,,item_667,,19.9,21.7,21.7,-58.90307080516668,102.30307080516668
7.4,6.9,6.9,,item_668,,7.4,6.9,6.9,-73.70307080516667,87.50307080516669
309.0,266.8,266.8,,item_669,,309.0,266.8,266.8,186.19692919483333,347.4030708051667
147.0,227.5,227.5,,item_670,,147.0,227.5,227.5,146.89692919483332,308.1030708051667
42.2,64.0,64.0,,item_671,,42.2,64.0,64.0,-16.60307080516668,144.60307080516668
32.7,45.4,45.4,,item_672,,32.7,45.4,45.4,-35.20307080516668,126.00307080516669
1.6,0.1,0.1,,item_673,,1.6,0.1,0.1,-80.50307080516669,80.70307080516667
19.2,6.1,6.1,,item_674,,19.2,6.1,6.1,-74.50307080516669,86.70307080516667
9.9,34.2,34.2,,item_675,,9.9,34.2,34.2,-46.40307080516668,114.80307080516668
181.0,0.8,0.8,,item_676,,181.0,0.8,0.8,-79.80307080516668,81.40307080516668
13.6,6.5,6.5,,item_677,,13.6,6.5,6.5,-74.10307080516668,87.10307080516668
29.8,23.8,23.8,,item_678,,29.8,23.8,23.8,-56.80307080516668,104.40307080516668
72.9,60.4,60.4,,item_679,,72.9,60.4,60.4,-20.203070805166682,141.0030708051667
54.3,41.8,41.8,,item_680,,54.3,41.8,41.8,-38.80307080516668,122.40307080516668
27.2,24.2,24.2,,item_681,,27.2,24.2,24.2,-56.40307080516668,104.80307080516668
58.4,26.1,26.1,,item_682,,58.4,26.1,26.1,-54.50307080516668,106.70307080516667
53.9,31.4,31.4,,item_683,,53.9,31.4,31.4,-49.20307080516668,112.00307080516669
105.7,107.4,107.4,,item_684,,105.7,107.4,107.4,26.796929194833325,188.0030708051667
101.4,103.8,103.8,,item_685,,101.4,103.8,103.8,23.196929194833317,184.4030708051667
38.0,28.2,28.2,,item_686,,38.0,28.2,28.2,-52.40307080516668,108.80307080516668
47.7,41.4,41.4,,item_687,,47.7,41.4,41.4,-39.20307080516668,122.00307080516669
0.9,0.9,0.9,,item_688,,0.9,0.9,0.9,-79.70307080516667,81.50307080516669
0.3,0.2,0.2,,item_689,,0.3,0.2,0.2,-80.40307080516668,80.80307080516668
39.0,64.6,64.6,,item_690,,39.0,64.6,64.6,-16.003070805166686,145.20307080516667
0.4,0.2,0.2,,item_691,,0.4,0.2,0.2,-80.40307080516668,80.80307080516668
76.9,55.5,55.5,,item_692,,76.9,55.5,55.5,-25.10307080516668,136.10307080516668
338.4,326.9,326.9,,item_693,,338.4,326.9,326.9,246.2969291948333,407.50307080516666
3.7,2.3,2.3,,item_694,,3.7,2.3,2.3,-78.30307080516668,82.90307080516668
50.5,29.5,29.5,,item_695,,50.5,29.5,29.5,-51.10307080516668,110.10307080516668
2.6,3.5,3.5,,item_696,,2.6,3.5,3.5,-77.10307080516668,84.10307080516668
10.5,2.2,2.2,,item_697,,10.5,2.2,2.2,-78.40307080516668,82.80307080516668
31.9,24.7,24.7,,item_698,,31.9,24.7,24.7,-55.90307080516668,105.30307080516668
25.2,19.7,19.7,,item_699,,25.2,19.7,19.7,-60.90307080516668,100.30307080516668
89.2,184.7,184.7,,item_700,,89.2,184.7,184.7,104.09692919483331,265.30307080516667
7.9,4.4,4.4,,item_701,,7.9,4.4,4.4,-76.20307080516667,85.00307080516669
10299.7,14950.9,14950.9,,item_702,,10299.7,14950.9,14950.9,14870.296929194832,15031.503070805167
187.7,169.8,169.8,,item_703,,187.7,169.8,169.8,89.19692919483333,250.4030708051667
25.1,18.8,18.8,,item_704,,25.1,18.8,18.8,-61.80307080516668,99.40307080516668
3.2,1.7,1.7,,item_705,,3.2,1.7,1.7,-78.90307080516668,82.30307080516668
25.7,39.8,39.8,,item_706,,25.7,39.8,39.8,-40.80307080516668,120.40307080516668
138.8,190.4,190.4,,item_707,,138.8,190.4,190.4,109.79692919483333,271.00307080516666
1.2,1.4,1.4,,item_708,,1.2,1.4,1.4,-79.20307080516667,82.00307080516669
266.9,29.0,29.0,,item_709,,266.9,29.0,29.0,-51.60307080516668,109.60307080516668
0.4,0.5,0.5,,item_710,,0.4,0.5,0.5,-80.10307080516668,81.10307080516668
22.0,25.8,25.8,,item_711,,22.0,25.8,25.8,-54.80307080516668,106.40307080516668
131.2,35.9,35.9,,item_712,,131.2,35.9,35.9,-44.70307080516668,116.50307080516669
7.4,4.5,4.5,,item_713,,7.4,4.5,4.5,-76.10307080516668,85.10307080516668
57.1,37.6,37.6,,item_714,,57.1,37.6,37.6,-43.00307080516668,118.20307080516667
293.7,288.2,288.2,,item_715,,293.7,288.2,288.2,207.5969291948333,368.80307080516667
39.3,43.6,43.6,,item_716,,39.3,43.6,43.6,-37.00307080516668,124.20307080516667
1.4,0.1,0.1,,item_717,,1.4,0.1,0.1,-80.50307080516669,80.70307080516667
1.6,0.3,0.3,,item_718,,1.6,0.3,0.3,-80.30307080516668,80.90307080516668
32.8,21.8,21.8,,item_719,,32.8,21.8,21.8,-58.80307080516668,102.40307080516668
53.4,67.4,67.4,,item_720,,53.4,67.4,67.4,-13.203070805166675,148.0030708051667
225.7,127.7,127.7,,item_721,,225.7,127.7,127.7,47.09692919483332,208.30307080516667
8.8,17.2,17.2,,item_722,,8.8,17.2,17.2,-63.40307080516668,97.80307080516668
6.9,6.6,6.6,,item_723,,6.9,6.6,6.6,-74.00307080516669,87.20307080516667
95.5,62.9,62.9,,item_724,,95.5,62.9,62.9,-17.703070805166682,143.5030708051667
6.3,35.9,35.9,,item_725,,6.3,35.9,35.9,-44.70307080516668,116.50307080516669
58.9,63.9,63.9,,item_726,,58.9,63.9,63.9,-16.703070805166682,144.5030708051667
35.9,71.3,71.3,,item_727,,35.9,71.3,71.3,-9.303070805166683,151.9030708051667
15.9,19.8,19.8,,item_728,,15.9,19.8,19.8,-60.80307080516668,100.40307080516668
31.2,29.6,29.6,,item_729,,31.2,29.6,29.6,-51.00307080516668,110.20307080516667
4.3,10.6,10.6,,item_730,,4.3,10.6,10.6,-70.00307080516669,91.20307080516667
5.6,11.2,11.2,,item_731,,5.6,11.2,11.2,-69.40307080516668,91.80307080516668
0.8,0.2,0.2,,item_732,,0.8,0.2,0.2,-80.40307080516668,80.80307080516668
79.0,24.7,24.7,,item_733,,79.0,24.7,24.7,-55.90307080516668,105.30307080516668
2.1,0.7,0.7,,item_734,,2.1,0.7,0.7,-79.90307080516668,81.30307080516668
63.3,48.8,48.8,,item_735,,63.3,48.8,48.8,-31.803070805166683,129.4030708051667
4.3,16.8,16.8,,item_736,,4.3,16.8,16.8,-63.80307080516668,97.40307080516668
20.5,13.6,13.6,,item_737,,20.5,13.6,13.6,-67.00307080516669,94.20307080516667
22.5,9.6,9.6,,item_738,,22.5,9.6,9.6,-71.00307080516669,90.20307080516667
181.1,236.6,236.6,,item_739,,181.1,236.6,236.6,155.9969291948333,317.2030708051667
290.6,46.4,46.4,,item_740,,290.6,46.4,46.4,-34.20307080516668,127.00307080516669
19.7,14.9,14.9,,item_741,,19.7,14.9,14.9,-65.70307080516667,95.50307080516669
1.4,0.3,0.3,,item_742,,1.4,0.3,0.3,-80.30307080516668,80.90307080516668
31.2,36.2,36.2,,item_743,,31.2,36.2,36.2,-44.40307080516668,116.80307080516668
2.9,3.5,3.5,,item_744,,2.9,3.5,3.5,-77.10307080516668,84.10307080516668
104.0,69.7,69.7,,item_745,,104.0,69.7,69.7,-10.903070805166678,150.30307080516667
307.0,254.2,254.2,,item_746,,307.0,254.2,254.2,173.5969291948333,334.80307080516667
0.4,0.0,0.0,,item_747,,0.4,0.0,0.0,-80.60307080516668,80.60307080516668
17.3,21.7,21.7,,item_748,,17.3,21.7,21.7,-58.90307080516668,102.30307080516668
100.7,99.3,99.3,,item_749,,100.7,99.3,99.3,18.696929194833317,179.9030708051667
2.9,2.0,2.0,,item_750,,2.9,2.0,2.0,-78.60307080516668,82.60307080516668
49.7,42.4,42.4,,item_751,,49.7,42.4,42.4,-38.20307080516668,123.00307080516669
12.9,7.9,7.9,,item_752,,12.9,7.9,7.9,-72.70307080516667,88.50307080516669
3.1,2.2,2.2,,item_753,,3.1,2.2,2.2,-78.40307080516668,82.80307080516668
2.5,2.0,2.0,,item_754,,2.5,2.0,2.0,-78.60307080516668,82.60307080516668
1.2,2.6,2.6,,item_755,,1.2,2.6,2.6,-78.00307080516669,83.20307080516667
7.9,3.0,3.0,,item_756,,7.9,3.0,3.0,-77.60307080516668,83.60307080516668
55.2,242.1,242.1,,item_757,,55.2,242.1,242.1,161.4969291948333,322.7030708051667
64.4,223.6,223.6,,item_758,,64.4,223.6,223.6,142.9969291948333,304.2030708051667
91.0,96.6,96.6,,item_759,,91.0,96.6,96.6,15.996929194833314,177.20307080516667
18.6,22.3,22.3,,item_760,,18.6,22.3,22.3,-58.30307080516668,102.90307080516668
4.0,13.3,13.3,,item_761,,4.0,13.3,13.3,-67.30307080516668,93.90307080516668
587.0,517.6,517.6,,item_762,,587.0,517.6,517.6,436.99692919483334,598.2030708051667
2.8,0.8,0.8,,item_763,,2.8,0.8,0.8,-79.80307080516668,81.40307080516668
50.0,35.4,35.4,,item_764,,50.0,35.4,35.4,-45.20307080516668,116.00307080516669
37.1,61.0,61.0,,item_765,,37.1,61.0,61.0,-19.60307080516668,141.60307080516668
0.5,0.2,0.2,,item_766,,0.5,0.2,0.2,-80.40307080516668,80.80307080516668
6.0,0.8,0.8,,item_767,,6.0,0.8,0.8,-79.80307080516668,81.40307080516668
15.1,24.6,24.6,,item_768,,15.1,24.6,24.6,-56.00307080516668,105.20307080516667
181.6,248.7,248.7,,item_769,,181.6,248.7,248.7,168.0969291948333,329.30307080516667
20.0,15.6,15.6,,item_770,,20.0,15.6,15.6,-65.00307080516669,96.20307080516667
8.6,3.7,3.7,,item_771,,8.6,3.7,3.7,-76.90307080516668,84.30307080516668
52.9,32.4,32.4,,item_772,,52.9,32.4,32.4,-48.20307080516668,113.00307080516669
0.4,0.0,0.0,,item_773,,0.4,0.0,0.0,-80.60307080516668,80.60307080516668
4.8,512.7,512.7,,item_774,,4.8,512.7,512.7,432.09692919483336,593.3030708051667
2.9,1.9,1.9,,item_775,,2.9,1.9,1.9,-78.70307080516667,82.50307080516669
19.6,14.5,14.5,,item_776,,19.6,14.5,14.5,-66.10307080516668,95.10307080516668
3.6,6.6,6.6,,item_777,,3.6,6.6,6.6,-74.00307080516669,87.20307080516667
31.7,10.6,10.6,,item_778,,31.7,10.6,10.6,-70.00307080516669,91.20307080516667
155.6,134.1,134.1,,item_779,,155.6,134.1,134.1,53.496929194833314,214.70307080516667
67.8,40.0,40.0,,item_780,,67.8,40.0,40.0,-40.60307080516668,120.60307080516668
2.8,6.6,6.6,,item_781,,2.8,6.6,6.6,-74.00307080516669,87.20307080516667
6.3,10.7,10.7,,item_782,,6.3,10.7,10.7,-69.90307080516668,91.30307080516668
0.0,0.1,0.1,,item_783,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
19.3,1.0,1.0,,item_784,,19.3,1.0,1.0,-79.60307080516668,81.60307080516668
376.3,305.9,305.9,,item_785,,376.3,305.9,305.9,225.2969291948333,386.50307080516666
45.3,18.4,18.4,,item_786,,45.3,18.4,18.4,-62.20307080516668,99.00307080516669
0.0,0.1,0.1,,item_787,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
56.5,49.4,49.4,,item_788,,56.5,49.4,49.4,-31.203070805166682,130.0030708051667
44.8,17.6,17.6,,item_789,,44.8,17.6,17.6,-63.00307080516668,98.20307080516667
197.1,133.5,133.5,,item_790,,197.1,133.5,133.5,52.89692919483332,214.10307080516668
32.4,17.6,17.6,,item_791,,32.4,17.6,17.6,-63.00307080516668,98.20307080516667
11.7,6.0,6.0,,item_792,,11.7,6.0,6.0,-74.60307080516668,86.60307080516668
15.9,11.2,11.2,,item_793,,15.9,11.2,11.2,-69.40307080516668,91.80307080516668
21.2,36.5,36.5,,item_794,,21.2,36.5,36.5,-44.10307080516668,117.10307080516668
14.1,5.4,5.4,,item_795,,14.1,5.4,5.4,-75.20307080516667,86.00307080516669
4.0,0.7,0.7,,item_796,,4.0,0.7,0.7,-79.90307080516668,81.30307080516668
9.6,0.4,0.4,,item_797,,9.6,0.4,0.4,-80.20307080516667,81.00307080516669
6.6,6.1,6.1,,item_798,,6.6,6.1,6.1,-74.50307080516669,86.70307080516667
25.5,15.1,15.1,,item_799,,25.5,15.1,15.1,-65.50307080516669,95.70307080516667
39.7,42.1,42.1,,item_800,,39.7,42.1,42.1,-38.50307080516668,122.70307080516667
8.9,8.6,8.6,,item_801,,8.9,8.6,8.6,-72.00307080516669,89.20307080516667
26.2,25.7,25.7,,item_802,,26.2,25.7,25.7,-54.90307080516668,106.30307080516668
2.0,0.0,0.0,,item_803,,2.0,0.0,0.0,-80.60307080516668,80.60307080516668
27.3,24.9,24.9,,item_804,,27.3,24.9,24.9,-55.70307080516668,105.50307080516669
17.7,7.6,7.6,,item_805,,17.7,7.6,7.6,-73.00307080516669,88.20307080516667
77.5,96.8,96.8,,item_806,,77.5,96.8,96.8,16.196929194833317,177.4030708051667
58.3,75.1,75.1,,item_807,,58.3,75.1,75.1,-5.503070805166686,155.70307080516667
9.5,18.5,18.5,,item_808,,9.5,18.5,18.5,-62.10307080516668,99.10307080516668
164.1,133.6,133.6,,item_809,,164.1,133.6,133.6,52.996929194833314,214.20307080516667
22.2,27.3,27.3,,item_810,,22.2,27.3,27.3,-53.30307080516668,107.90307080516668
8.5,3.1,3.1,,item_811,,8.5,3.1,3.1,-77.50307080516669,83.70307080516667
37.3,24.4,24.4,,item_812,,37.3,24.4,24.4,-56.20307080516668,105.00307080516669
33.5,42.4,42.4,,item_813,,33.5,42.4,42.4,-38.20307080516668,123.00307080516669
11.4,6.5,6.5,,item_814,,11.4,6.5,6.5,-74.10307080516668,87.10307080516668
0.3,0.8,0.8,,item_815,,0.3,0.8,0.8,-79.80307080516668,81.40307080516668
19.7,24.1,24.1,,item_816,,19.7,24.1,24.1,-56.50307080516668,104.70307080516667
0.9,0.1,0.1,,item_817,,0.9,0.1,0.1,-80.50307080516669,80.70307080516667
0.2,0.2,0.2,,item_818,,0.2,0.2,0.2,-80.40307080516668,80.80307080516668
0.1,0.0,0.0,,item_819,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
94.3,13.5,13.5,,item_820,,94.3,13.5,13.5,-67.10307080516668,94.10307080516668
1.3,1.2,1.2,,item_821,,1.3,1.2,1.2,-79.40307080516668,81.80307080516668
7.0,4.5,4.5,,item_822,,7.0,4.5,4.5,-76.10307080516668,85.10307080516668
0.1,0.0,0.0,,item_823,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
42.2,37.6,37.6,,item_824,,42.2,37.6,37.6,-43.00307080516668,118.20307080516667
58.4,77.5,77.5,,item_825,,58.4,77.5,77.5,-3.1030708051666807,158.10307080516668
0.4,0.7,0.7,,item_826,,0.4,0.7,0.7,-79.90307080516668,81.30307080516668
2.1,2.1,2.1,,item_827,,2.1,2.1,2.1,-78.50307080516669,82.70307080516667
36.7,24.1,24.1,,item_828,,36.7,24.1,24.1,-56.50307080516668,104.70307080516667
14.6,12.0,12.0,,item_829,,14.6,12.0,12.0,-68.60307080516668,92.60307080516668
4.7,2.2,2.2,,item_830,,4.7,2.2,2.2,-78.40307080516668,82.80307080516668
26.2,23.3,23.3,,item_831,,26.2,23.3,23.3,-57.30307080516668,103.90307080516668
37.0,38.5,38.5,,item_832,,37.0,38.5,38.5,-42.10307080516668,119.10307080516668
12.7,1.8,1.8,,item_833,,12.7,1.8,1.8,-78.80307080516668,82.40307080516668
11.8,14.6,14.6,,item_834,,11.8,14.6,14.6,-66.00307080516669,95.20307080516667
121.1,42.7,42.7,,item_835,,121.1,42.7,42.7,-37.90307080516668,123.30307080516668
27.0,44.2,44.2,,item_836,,27.0,44.2,44.2,-36.40307080516668,124.80307080516668
16.2,39.9,39.9,,item_837,,16.2,39.9,39.9,-40.70307080516668,120.50307080516669
43.6,41.5,41.5,,item_838,,43.6,41.5,41.5,-39.10307080516668,122.10307080516668
150.9,190.7,190.7,,item_839,,150.9,190.7,190.7,110.09692919483331,271.30307080516667
32.7,68.7,68.7,,item_840,,32.7,68.7,68.7,-11.903070805166678,149.30307080516667
145.9,169.1,169.1,,item_841,,145.9,169.1,169.1,88.49692919483331,249.70307080516667
5.4,0.8,0.8,,item_842,,5.4,0.8,0.8,-79.80307080516668,81.40307080516668
156.3,87.7,87.7,,item_843,,156.3,87.7,87.7,7.096929194833322,168.30307080516667
162.9,94.6,94.6,,item_844,,162.9,94.6,94.6,13.996929194833314,175.20307080516667
471.8,418.0,418.0,,item_845,,471.8,418.0,418.0,337.3969291948333,498.6030708051667
77.4,104.7,104.7,,item_846,,77.4,104.7,104.7,24.096929194833322,185.30307080516667
89.4,64.7,64.7,,item_847,,89.4,64.7,64.7,-15.903070805166678,145.30307080516667
1.7,0.2,0.2,,item_848,,1.7,0.2,0.2,-80.40307080516668,80.80307080516668
91.9,373.4,373.4,,item_849,,91.9,373.4,373.4,292.7969291948333,454.00307080516666
21.9,28.9,28.9,,item_850,,21.9,28.9,28.9,-51.70307080516668,109.50307080516669
148.4,62.7,62.7,,item_851,,148.4,62.7,62.7,-17.903070805166678,143.30307080516667
40.2,12.4,12.4,,item_852,,40.2,12.4,12.4,-68.20307080516667,93.00307080516669
25.8,38.0,38.0,,item_853,,25.8,38.0,38.0,-42.60307080516668,118.60307080516668
39.6,30.6,30.6,,item_854,,39.6,30.6,30.6,-50.00307080516668,111.20307080516667
36.6,23.5,23.5,,item_855,,36.6,23.5,23.5,-57.10307080516668,104.10307080516668
150.1,62.7,62.7,,item_856,,150.1,62.7,62.7,-17.903070805166678,143.30307080516667
0.5,0.1,0.1,,item_857,,0.5,0.1,0.1,-80.50307080516669,80.70307080516667
38.3,6.1,6.1,,item_858,,38.3,6.1,6.1,-74.50307080516669,86.70307080516667
25.9,15.3,15.3,,item_859,,25.9,15.3,15.3,-65.30307080516668,95.90307080516668
37.0,43.6,43.6,,item_860,,37.0,43.6,43.6,-37.00307080516668,124.20307080516667
1.1,2.1,2.1,,item_861,,1.1,2.1,2.1,-78.50307080516669,82.70307080516667
95.6,34.8,34.8,,item_862,,95.6,34.8,34.8,-45.80307080516668,115.40307080516668
10.0,3.3,3.3,,item_863,,10.0,3.3,3.3,-77.30307080516668,83.90307080516668
16.7,7.6,7.6,,item_864,,16.7,7.6,7.6,-73.00307080516669,88.20307080516667
0.1,0.1,0.1,,item_865,,0.1,0.1,0.1,-80.50307080516669,80.70307080516667
2.5,0.8,0.8,,item_866,,2.5,0.8,0.8,-79.80307080516668,81.40307080516668
109.1,59.6,59.6,,item_867,,109.1,59.6,59.6,-21.00307080516668,140.20307080516667
0.5,0.7,0.7,,item_868,,0.5,0.7,0.7,-79.90307080516668,81.30307080516668
13.3,6.6,6.6,,item_869,,13.3,6.6,6.6,-74.00307080516669,87.20307080516667
7.2,13.2,13.2,,item_870,,7.2,13.2,13.2,-67.40307080516668,93.80307080516668
0.7,0.3,0.3,,item_871,,0.7,0.3,0.3,-80.30307080516668,80.90307080516668
12.3,8.8,8.8,,item_872,,12.3,8.8,8.8,-71.80307080516668,89.40307080516668
18.0,15.9,15.9,,item_873,,18.0,15.9,15.9,-64.70307080516667,96.50307080516669
373.2,104.3,104.3,,item_874,,373.2,104.3,104.3,23.696929194833317,184.9030708051667
63.8,13.9,13.9,,item_875,,63.8,13.9,13.9,-66.70307080516667,94.50307080516669
36.1,22.9,22.9,,item_876,,36.1,22.9,22.9,-57.70307080516668,103.50307080516669
0.1,0.0,0.0,,item_877,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
20.2,10.2,10.2,,item_878,,20.2,10.2,10.2,-70.40307080516668,90.80307080516668
0.0,0.0,0.0,,item_879,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
0.0,0.0,0.0,,item_880,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
39.9,30.9,30.9,,item_881,,39.9,30.9,30.9,-49.70307080516668,111.50307080516669
0.8,0.4,0.4,,item_882,,0.8,0.4,0.4,-80.20307080516667,81.00307080516669
106.7,91.7,91.7,,item_883,,106.7,91.7,91.7,11.096929194833322,172.30307080516667
0.6,0.2,0.2,,item_884,,0.6,0.2,0.2,-80.40307080516668,80.80307080516668
0.9,0.1,0.1,,item_885,,0.9,0.1,0.1,-80.50307080516669,80.70307080516667
34.0,18.4,18.4,,item_886,,34.0,18.4,18.4,-62.20307080516668,99.00307080516669
135.6,99.9,99.9,,item_887,,135.6,99.9,99.9,19.296929194833325,180.5030708051667
0.8,0.5,0.5,,item_888,,0.8,0.5,0.5,-80.10307080516668,81.10307080516668
130.8,60.3,60.3,,item_889,,130.8,60.3,60.3,-20.303070805166683,140.9030708051667
